Canton,Genero,Edad,Zona(Urbana/Rural),Dependiente,Casa en buen estado,Casa Hacinada,Alfabeta,Promedio de escolaridad,Asistencia a eduacion regular,En la fuerza de trabajo,Asegurado,Poblacion nacida en el extranjero,Discapacitado,Jefe de hogar,Poblacion Total(Canton),Superficie(Canton),Densidad(Canton),Viviendas ocupadas(Canton),Promedio de ocupantes por vivienda(Canton),Voto1R,Voto2R,Usado en entrenamiento,Prediccion1R,Prediccion2R,Prediccion2R1R
SAN ISIDRO,M,38,URBANA,NO,SI,NO,SI,10.5,NO,SI,SI,NO,NO,HOMBRE,"20,633",27,765,"5,807",3.54,LIBERACION NACIONAL,ACCION CIUDADANA,NO,INTEGRACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
GUATUSO,F,50,RURAL,NO,SI,NO,SI,4.5,NO,SI,NO,NO,NO,MUJER,"15,508",758.3,20,"4,409",3.51,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,F,42,URBANA,NO,NO,NO,SI,8.8,NO,SI,SI,NO,NO,HOMBRE,"45,473",201.3,226,"11,232",4.04,ACCION CIUDADANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,F,85,URBANA,NO,NO,NO,SI,10.1,NO,NO,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,LIBERACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,M,41,URBANA,NO,SI,NO,SI,11.2,NO,NO,SI,NO,NO,MUJER,"123,616",282.6,437,"35,216",3.5,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,F,48,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,NO,NO,MUJER,"40,072",24.8,1613,"11,496",3.48,ACCION CIUDADANA,ACCION CIUDADANA,NO,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
LEON CORTES CASTRO,M,55,URBANA,NO,SI,NO,SI,5.1,NO,SI,SI,SI,NO,HOMBRE,"12,200",120.8,101,"3,377",3.61,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,M,21,RURAL,NO,NO,NO,SI,8.8,NO,SI,NO,NO,NO,MUJER,"76,898",395.7,194,"21,709",3.53,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
TURRIALBA,M,36,RURAL,NO,NO,NO,SI,8.3,NO,NO,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,F,45,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,NO,NO,HOMBRE,"40,072",24.8,1613,"11,496",3.48,ACCION CIUDADANA,ACCION CIUDADANA,NO,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,F,59,URBANA,NO,SI,NO,SI,10.4,NO,NO,SI,NO,NO,HOMBRE,"65,206",15.9,4088,"19,146",3.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,F,41,URBANA,NO,SI,NO,SI,8.8,NO,NO,SI,NO,NO,HOMBRE,"45,473",201.3,226,"11,232",4.04,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,56,URBANA,NO,NO,NO,SI,7.4,NO,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SIQUIRRES,F,62,RURAL,NO,SI,NO,SI,5.2,SI,NO,SI,NO,NO,HOMBRE,"56,786",860.2,66,"16,206",3.49,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN RAMON,F,35,RURAL,NO,NO,NO,SI,9,NO,SI,SI,NO,NO,HOMBRE,"80,566",1018.6,79,"23,301",3.44,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,F,29,URBANA,NO,SI,NO,SI,11.3,NO,NO,SI,SI,NO,MUJER,"65,206",15.9,4088,"19,146",3.4,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
MORAVIA,M,37,URBANA,NO,SI,NO,SI,11.7,NO,NO,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,LIBERACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ESCAZU,M,24,URBANA,NO,SI,NO,SI,11.4,SI,SI,SI,NO,NO,HOMBRE,"56,509",34.5,1638,"16,565",3.4,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
ESCAZU,M,52,URBANA,NO,NO,NO,SI,10.1,NO,NO,SI,NO,NO,COMPARTIDO,"56,509",34.5,1638,"16,565",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA BARBARA,M,62,RURAL,NO,NO,NO,SI,7.2,NO,SI,NO,NO,NO,COMPARTIDO,"36,243",53.2,681,"10,107",3.58,LIBERACION NACIONAL,ACCION CIUDADANA,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,F,26,URBANA,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
MONTES DE OCA,F,22,URBANA,NO,SI,NO,SI,12.9,NO,NO,SI,NO,SI,MUJER,"49,132",15.2,3241,"16,589",2.94,ACCION CIUDADANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,M,19,URBANA,NO,SI,NO,SI,12.9,SI,NO,SI,NO,NO,COMPARTIDO,"49,132",15.2,3241,"16,589",2.94,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,M,61,URBANA,NO,SI,NO,SI,8.7,NO,SI,SI,NO,NO,MUJER,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,F,89,URBANA,NO,NO,NO,SI,7.4,NO,SI,SI,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,INTEGRACION NACIONAL,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
BELEN,F,27,URBANA,NO,NO,NO,SI,11.2,NO,NO,SI,NO,NO,HOMBRE,"21,633",12.1,1780,"6,011",3.59,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,F,42,RURAL,NO,NO,NO,SI,9,NO,SI,SI,NO,NO,MUJER,"50,825",1333.7,38,"15,038",3.38,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,18,URBANA,NO,SI,NO,SI,10.3,SI,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,ALIANZA DEMOCRATA CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,27,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,M,59,RURAL,NO,SI,NO,SI,7.2,SI,SI,SI,NO,NO,MUJER,"34,716",38.1,912,"9,657",3.58,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,24,URBANA,NO,SI,NO,SI,10.2,SI,NO,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,ALIANZA DEMOCRATA CRISTIANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LIMON,F,37,RURAL,NO,NO,NO,SI,8.7,NO,NO,SI,NO,NO,MUJER,"94,415",1765.8,53,"26,666",3.52,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,102,URBANA,NO,NO,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,29,URBANA,NO,SI,NO,SI,10.2,NO,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,ACCION CIUDADANA,ACCION CIUDADANA,NO,REPUBLICANO SOCIAL CRISTIANO,NULO,ACCION CIUDADANA
OREAMUNO,M,38,URBANA,NO,SI,NO,SI,8.8,NO,SI,SI,NO,NO,MUJER,"45,473",201.3,226,"11,232",4.04,ACCION CIUDADANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,M,27,URBANA,NO,NO,NO,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,F,33,RURAL,NO,SI,NO,SI,9,NO,NO,SI,NO,NO,MUJER,"80,566",1018.6,79,"23,301",3.44,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAFAEL,M,39,URBANA,NO,SI,NO,SI,10.6,NO,SI,SI,NO,NO,HOMBRE,"45,965",48.4,950,"12,957",3.54,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,59,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PARRITA,M,41,URBANA,NO,SI,NO,SI,7.3,NO,NO,SI,NO,NO,HOMBRE,"16,115",478.8,34,"4,833",3.32,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PALMARES,M,33,URBANA,NO,SI,NO,SI,9.5,NO,SI,SI,NO,NO,HOMBRE,"34,716",38.1,912,"9,657",3.58,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
UPALA,F,70,RURAL,NO,NO,NO,SI,4.4,NO,NO,NO,NO,NO,HOMBRE,"43,953",1580.7,28,"11,518",3.81,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
TALAMANCA,M,85,RURAL,NO,NO,NO,SI,5.2,NO,SI,SI,NO,NO,COMPARTIDO,"30,712",2809.9,11,"7,999",3.83,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,F,31,URBANA,NO,NO,NO,SI,10.5,SI,SI,NO,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,F,57,URBANA,NO,SI,NO,SI,7.7,NO,NO,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,M,48,URBANA,NO,NO,NO,SI,9.6,NO,SI,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,FRENTE AMPLIO,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAFAEL,F,50,URBANA,NO,NO,NO,SI,8.3,NO,NO,SI,NO,SI,MUJER,"45,965",48.4,950,"12,957",3.54,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,NULO,NULO
POCOCI,F,34,URBANA,NO,NO,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RENOVACION COSTARRICENSE,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
TILARAN,F,51,RURAL,NO,SI,NO,SI,6,NO,NO,SI,NO,NO,HOMBRE,"19,640",638.4,31,"6,018",3.26,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,25,URBANA,NO,SI,NO,SI,10.3,NO,SI,NO,SI,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,ALIANZA DEMOCRATA CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,26,URBANA,NO,NO,NO,SI,10.3,NO,NO,NO,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
MONTES DE OCA,F,86,URBANA,NO,SI,NO,SI,11.2,SI,NO,SI,NO,NO,HOMBRE,"49,132",15.2,3241,"16,589",2.94,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,F,39,RURAL,NO,NO,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GRECIA,M,56,URBANA,NO,SI,NO,SI,6.6,SI,SI,SI,NO,NO,MUJER,"76,898",395.7,194,"21,709",3.53,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PARAISO,M,50,URBANA,NO,SI,NO,SI,6,NO,SI,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PARRITA,F,19,RURAL,NO,NO,NO,SI,7.3,NO,NO,SI,NO,NO,HOMBRE,"16,115",478.8,34,"4,833",3.32,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN ISIDRO,F,45,URBANA,NO,SI,NO,SI,10.5,NO,NO,SI,NO,NO,HOMBRE,"20,633",27,765,"5,807",3.54,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PARAISO,M,29,RURAL,NO,SI,NO,SI,8.3,NO,NO,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,ACCION CIUDADANA,ACCION CIUDADANA,NO,INTEGRACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
PARAISO,M,40,RURAL,NO,NO,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,M,60,URBANA,NO,NO,NO,SI,7.7,NO,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,F,36,URBANA,NO,SI,NO,SI,11.2,SI,SI,SI,SI,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GUACIMO,F,80,RURAL,SI,SI,NO,SI,5,NO,NO,SI,NO,NO,HOMBRE,"41,266",576.5,72,"11,797",3.47,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,34,URBANA,NO,SI,NO,SI,10.3,NO,NO,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PALMARES,M,60,URBANA,NO,SI,NO,SI,7.2,NO,SI,SI,NO,NO,HOMBRE,"34,716",38.1,912,"9,657",3.58,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,23,RURAL,NO,SI,NO,SI,9.8,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
TALAMANCA,M,53,RURAL,NO,SI,NO,SI,5.2,NO,SI,NO,NO,SI,HOMBRE,"30,712",2809.9,11,"7,999",3.83,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,68,URBANA,NO,NO,NO,SI,9.2,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,M,48,URBANA,NO,SI,NO,SI,11.7,SI,NO,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,LIBERACION NACIONAL,ACCION CIUDADANA,NO,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
POCOCI,F,52,URBANA,NO,SI,NO,SI,5.4,NO,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MATINA,F,36,RURAL,NO,NO,NO,SI,6.7,NO,NO,SI,NO,NO,MUJER,"37,721",772.6,49,"10,410",3.59,LIBERACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
QUEPOS,F,47,RURAL,NO,NO,NO,SI,7.8,NO,NO,SI,NO,NO,HOMBRE,"26,861",543.8,49,"8,094",3.32,NULO,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,F,35,URBANA,NO,NO,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,42,URBANA,NO,SI,NO,SI,10.3,SI,SI,NO,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,45,URBANA,NO,SI,NO,SI,9.8,NO,SI,SI,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,F,64,URBANA,NO,SI,NO,SI,5.4,NO,NO,SI,NO,NO,MUJER,"125,962",2403.5,52,"36,238",3.46,DE LOS TRABAJADORES,ACCION CIUDADANA,NO,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
BUENOS AIRES,F,38,RURAL,NO,SI,NO,SI,6.7,NO,NO,NO,NO,NO,HOMBRE,"45,244",2384.2,19,"12,205",3.7,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
COTO BRUS,F,33,RURAL,NO,SI,NO,SI,7.4,NO,NO,SI,NO,NO,HOMBRE,"38,453",933.9,41,"10,936",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
BUENOS AIRES,F,36,URBANA,NO,NO,NO,SI,6.7,NO,SI,SI,NO,NO,MUJER,"45,244",2384.2,19,"12,205",3.7,INTEGRACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
BAGACES,M,33,URBANA,NO,NO,NO,SI,7.8,NO,SI,SI,NO,NO,HOMBRE,"19,536",1273.5,15,"5,615",3.48,ACCION CIUDADANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
NICOYA,M,77,RURAL,SI,NO,NO,SI,6.7,NO,SI,NO,NO,NO,MUJER,"50,825",1333.7,38,"15,038",3.38,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SANTO DOMINGO,M,73,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,COMPARTIDO,"40,072",24.8,1613,"11,496",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN CARLOS,M,53,RURAL,NO,SI,NO,SI,5.6,NO,SI,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,DE LOS TRABAJADORES,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,F,32,URBANA,NO,SI,NO,SI,8.8,NO,NO,SI,NO,NO,MUJER,"45,473",201.3,226,"11,232",4.04,ACCION CIUDADANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,F,39,URBANA,NO,SI,NO,SI,8.8,NO,SI,SI,SI,NO,HOMBRE,"45,473",201.3,226,"11,232",4.04,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,F,57,URBANA,NO,SI,NO,SI,6.7,NO,SI,SI,NO,NO,HOMBRE,"45,473",201.3,226,"11,232",4.04,LIBERACION NACIONAL,ACCION CIUDADANA,NO,ALIANZA DEMOCRATA CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,32,RURAL,NO,SI,NO,SI,9.8,NO,NO,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
SARAPIQUI,F,21,RURAL,NO,SI,NO,SI,6.4,NO,SI,SI,NO,NO,HOMBRE,"57,147",2140.5,27,"15,768",3.6,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OREAMUNO,F,36,URBANA,NO,SI,NO,NO,8.8,NO,NO,SI,NO,NO,COMPARTIDO,"45,473",201.3,226,"11,232",4.04,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,45,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,SI,HOMBRE,"254,886",388.4,656,"72,031",3.49,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,26,RURAL,NO,SI,NO,SI,9.8,NO,NO,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,M,48,URBANA,NO,SI,NO,NO,10.3,NO,SI,NO,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OSA,M,55,URBANA,NO,NO,NO,NO,5.4,NO,SI,NO,NO,NO,HOMBRE,"29,433",1930.2,15,"8,904",3.3,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SANTA ANA,M,50,RURAL,NO,SI,NO,SI,9.2,NO,SI,SI,NO,NO,HOMBRE,"49,123",61.4,800,"14,235",3.43,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
DESAMPARADOS,F,52,URBANA,NO,SI,NO,SI,7.7,NO,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
