Canton,Genero,Edad,Zona(Urbana/Rural),Dependiente,Casa en buen estado,Casa Hacinada,Alfabeta,Promedio de escolaridad,Asistencia a eduacion regular,En la fuerza de trabajo,Asegurado,Poblacion nacida en el extranjero,Discapacitado,Jefe de hogar,Poblacion Total(Canton),Superficie(Canton),Densidad(Canton),Viviendas ocupadas(Canton),Promedio de ocupantes por vivienda(Canton),Voto1R,Voto2R,Usado en entrenamiento,Prediccion1R,Prediccion2R,Prediccion2R1R
SAN JOSE,M,44,URBANA,NO,SI,NO,SI,10.3,NO,NO,NO,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,F,70,URBANA,NO,SI,NO,SI,6,NO,SI,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,BLANCO,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,F,89,URBANA,NO,NO,NO,SI,8.8,NO,NO,SI,NO,NO,COMPARTIDO,"40,660",53.8,756,"11,291",3.59,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
SAN PABLO,F,40,URBANA,NO,SI,NO,SI,12,NO,SI,SI,NO,NO,HOMBRE,"27,671",7.5,3675,"8,006",3.44,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,F,22,RURAL,NO,SI,NO,SI,8.3,SI,NO,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CORREDORES,F,50,RURAL,NO,SI,NO,NO,5.4,NO,NO,SI,NO,NO,HOMBRE,"41,831",620.6,67,"11,849",3.52,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,F,41,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,NO,NO,MUJER,"123,616",282.6,437,"35,216",3.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
OROTINA,F,33,RURAL,NO,SI,NO,SI,8.6,NO,NO,NO,NO,NO,HOMBRE,"20,341",141.9,143,"6,024",3.37,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,M,35,URBANA,NO,NO,NO,SI,11.2,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ABANGARES,F,44,URBANA,NO,SI,NO,SI,7.7,NO,NO,NO,NO,NO,HOMBRE,"18,039",675.8,27,"5,311",3.39,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
GOLFITO,M,40,URBANA,NO,SI,NO,SI,7.8,NO,SI,SI,NO,NO,MUJER,"39,150",1754,22,"11,576",3.37,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN CARLOS,M,37,URBANA,NO,NO,NO,SI,7.6,NO,SI,SI,NO,NO,MUJER,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,F,63,URBANA,NO,SI,NO,SI,6.4,NO,NO,SI,NO,NO,MUJER,"115,019",1842.3,62,"33,228",3.44,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,F,53,URBANA,NO,SI,NO,SI,6.6,NO,SI,SI,NO,SI,HOMBRE,"77,603",21.2,3666,"19,832",3.91,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
QUEPOS,F,57,URBANA,NO,NO,NO,SI,6.3,NO,NO,SI,SI,NO,HOMBRE,"26,861",543.8,49,"8,094",3.32,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,M,69,URBANA,NO,NO,NO,SI,7.7,NO,NO,SI,NO,NO,COMPARTIDO,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,M,46,URBANA,NO,SI,NO,SI,8.8,NO,SI,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,M,86,URBANA,NO,SI,NO,SI,5.8,NO,SI,SI,NO,NO,MUJER,"134,534",1905.5,71,"38,508",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SIQUIRRES,M,31,URBANA,NO,SI,NO,SI,7.2,NO,SI,SI,NO,SI,HOMBRE,"56,786",860.2,66,"16,206",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PARAISO,F,51,URBANA,NO,SI,NO,SI,6,NO,NO,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,M,42,URBANA,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,MUJER,"115,019",1842.3,62,"33,228",3.44,LIBERACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
TIBAS,M,45,URBANA,NO,SI,NO,SI,11.1,NO,SI,SI,NO,NO,HOMBRE,"64,842",8.1,7956,"19,160",3.38,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,25,URBANA,NO,SI,NO,SI,10.3,NO,NO,SI,NO,NO,COMPARTIDO,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
GRECIA,M,62,RURAL,NO,NO,SI,SI,6.6,NO,SI,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,40,RURAL,NO,SI,SI,SI,9.8,NO,NO,SI,NO,SI,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SARAPIQUI,M,51,RURAL,NO,SI,SI,SI,4.6,NO,SI,SI,NO,NO,COMPARTIDO,"57,147",2140.5,27,"15,768",3.6,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,F,64,RURAL,NO,NO,NO,SI,6.7,NO,NO,SI,NO,NO,HOMBRE,"50,825",1333.7,38,"15,038",3.38,LIBERACION NACIONAL,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CORREDORES,F,51,URBANA,NO,SI,NO,SI,5.4,NO,NO,SI,NO,NO,HOMBRE,"41,831",620.6,67,"11,849",3.52,INTEGRACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,M,50,RURAL,NO,SI,NO,SI,7.4,NO,SI,SI,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,F,38,RURAL,NO,NO,NO,SI,8.3,NO,SI,SI,NO,NO,MUJER,"69,616",1642.7,42,"20,453",3.4,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,M,51,URBANA,NO,SI,NO,SI,7.7,NO,NO,NO,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,58,RURAL,NO,NO,NO,SI,7.4,NO,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,M,54,URBANA,NO,SI,NO,SI,6,NO,SI,NO,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,M,19,URBANA,NO,SI,NO,SI,9.6,SI,SI,SI,SI,SI,HOMBRE,"208,411",118.3,1762,"57,355",3.62,INTEGRACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,47,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HOJANCHA,M,35,RURAL,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"7,197",261.4,28,"2,028",3.55,LIBERACION NACIONAL,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA CRUZ,F,21,URBANA,NO,NO,NO,SI,9.5,NO,NO,SI,NO,NO,MUJER,"55,104",1312.3,42,"16,645",3.31,RESTAURACION NACIONAL,NULO,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,F,25,RURAL,NO,NO,NO,SI,9,NO,NO,SI,NO,NO,MUJER,"80,566",1018.6,79,"23,301",3.44,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GUATUSO,M,27,RURAL,NO,NO,NO,SI,6.8,NO,NO,SI,SI,SI,HOMBRE,"15,508",758.3,20,"4,409",3.51,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
POCOCI,M,49,RURAL,NO,SI,NO,SI,7.6,NO,NO,SI,NO,NO,MUJER,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,F,56,URBANA,NO,SI,NO,SI,9.2,NO,SI,NO,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,F,27,URBANA,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,F,36,URBANA,NO,SI,NO,SI,9.5,NO,NO,SI,NO,SI,HOMBRE,"34,716",38.1,912,"9,657",3.58,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,51,URBANA,NO,SI,NO,SI,8,NO,NO,SI,NO,NO,MUJER,"99,399",44.8,2217,"26,979",3.67,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,M,37,RURAL,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,MUJER,"69,616",1642.7,42,"20,453",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ESCAZU,F,20,URBANA,NO,SI,NO,SI,11.4,SI,SI,SI,NO,NO,HOMBRE,"56,509",34.5,1638,"16,565",3.4,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,M,21,URBANA,NO,SI,NO,SI,10.5,SI,NO,SI,NO,SI,MUJER,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,F,47,URBANA,NO,SI,NO,SI,11.2,SI,NO,NO,SI,NO,MUJER,"40,072",24.8,1613,"11,496",3.48,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CORREDORES,M,49,URBANA,NO,SI,NO,SI,8.2,NO,NO,SI,NO,NO,HOMBRE,"41,831",620.6,67,"11,849",3.52,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LA CRUZ,F,22,URBANA,NO,NO,NO,SI,7.1,NO,NO,SI,NO,NO,MUJER,"19,181",1383.9,14,"4,732",4.05,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
ALAJUELITA,M,29,URBANA,NO,SI,NO,SI,8.7,SI,SI,SI,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,F,58,URBANA,NO,SI,NO,SI,5.4,NO,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,INTEGRACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ESCAZU,M,62,URBANA,NO,SI,NO,SI,10.1,NO,SI,SI,SI,NO,HOMBRE,"56,509",34.5,1638,"16,565",3.4,ACCION CIUDADANA,ACCION CIUDADANA,NO,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
TARRAZU,F,50,URBANA,NO,SI,NO,NO,5.3,NO,SI,SI,NO,NO,MUJER,"16,280",297.5,55,"4,551",3.58,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,F,35,URBANA,NO,SI,NO,SI,12.9,NO,SI,NO,NO,NO,HOMBRE,"49,132",15.2,3241,"16,589",2.94,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,M,19,URBANA,NO,SI,NO,SI,9.5,SI,NO,SI,NO,NO,MUJER,"34,716",38.1,912,"9,657",3.58,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,24,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,F,58,URBANA,NO,SI,NO,SI,5.6,NO,NO,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,LIBERACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
LEON CORTES CASTRO,M,58,URBANA,NO,NO,NO,SI,5.1,NO,SI,SI,NO,NO,HOMBRE,"12,200",120.8,101,"3,377",3.61,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,47,URBANA,NO,NO,NO,SI,10.3,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,M,18,RURAL,NO,NO,NO,SI,8.8,SI,SI,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,LIBERACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,34,URBANA,NO,SI,NO,SI,9.8,NO,NO,SI,NO,NO,COMPARTIDO,"147,898",287.8,514,"38,618",3.8,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,57,URBANA,NO,SI,NO,SI,7.7,SI,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,LIBERACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
UPALA,F,20,URBANA,NO,SI,NO,SI,7,SI,NO,SI,NO,SI,MUJER,"43,953",1580.7,28,"11,518",3.81,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,20,URBANA,NO,NO,NO,SI,10.3,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,M,49,URBANA,NO,SI,NO,SI,9.6,NO,NO,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SANTA ANA,F,46,URBANA,NO,NO,NO,SI,11.2,NO,NO,SI,NO,NO,HOMBRE,"49,123",61.4,800,"14,235",3.43,ACCION CIUDADANA,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALVARADO,M,57,RURAL,NO,SI,NO,SI,5.2,NO,SI,SI,NO,NO,HOMBRE,"14,312",81.1,177,"3,612",3.95,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TARRAZU,F,103,RURAL,NO,SI,NO,SI,5.3,NO,NO,SI,NO,NO,COMPARTIDO,"16,280",297.5,55,"4,551",3.58,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,M,45,RURAL,NO,SI,NO,NO,8.3,NO,SI,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,47,URBANA,NO,SI,NO,SI,10.2,NO,SI,SI,NO,NO,MUJER,"99,399",44.8,2217,"26,979",3.67,ALIANZA DEMOCRATA CRISTIANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,54,URBANA,NO,NO,NO,SI,9.2,NO,SI,NO,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,M,55,URBANA,NO,NO,NO,SI,7.7,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,F,97,URBANA,SI,SI,NO,SI,6.7,NO,NO,SI,NO,NO,HOMBRE,"45,473",201.3,226,"11,232",4.04,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
OSA,M,35,RURAL,NO,NO,NO,SI,7.5,NO,SI,SI,SI,NO,HOMBRE,"29,433",1930.2,15,"8,904",3.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
DESAMPARADOS,F,34,URBANA,NO,SI,NO,SI,9.6,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,F,62,URBANA,NO,SI,NO,SI,6.9,NO,NO,SI,NO,NO,HOMBRE,"80,566",1018.6,79,"23,301",3.44,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
EL GUARCO,M,54,URBANA,NO,SI,NO,SI,6.5,NO,SI,SI,NO,NO,HOMBRE,"41,793",167.7,249,"10,831",3.83,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,M,50,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,M,47,RURAL,NO,NO,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,FRENTE AMPLIO,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,M,60,URBANA,NO,NO,NO,SI,6.6,NO,SI,SI,NO,SI,COMPARTIDO,"77,603",21.2,3666,"19,832",3.91,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,56,URBANA,NO,SI,NO,SI,7.7,NO,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,45,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,32,URBANA,NO,NO,NO,SI,10.3,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,INTEGRACION NACIONAL,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA ANA,F,38,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,NO,NO,HOMBRE,"49,123",61.4,800,"14,235",3.43,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SIQUIRRES,M,57,RURAL,NO,SI,NO,SI,5.2,NO,SI,SI,NO,NO,MUJER,"56,786",860.2,66,"16,206",3.49,INTEGRACION NACIONAL,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
COTO BRUS,M,47,RURAL,NO,NO,NO,SI,7.4,NO,SI,NO,NO,NO,COMPARTIDO,"38,453",933.9,41,"10,936",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,M,51,URBANA,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,LIBERACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HOJANCHA,M,47,RURAL,NO,SI,NO,SI,8.3,NO,NO,SI,NO,NO,MUJER,"7,197",261.4,28,"2,028",3.55,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,NO,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,M,53,URBANA,NO,SI,NO,SI,10.1,NO,SI,SI,NO,NO,MUJER,"56,919",28.6,1989,"16,874",3.36,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,M,49,URBANA,NO,SI,NO,SI,9,NO,SI,NO,SI,NO,HOMBRE,"80,566",1018.6,79,"23,301",3.44,RESTAURACION NACIONAL,RESTAURACION NACIONAL,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
UPALA,M,63,RURAL,NO,NO,NO,SI,4.4,NO,SI,SI,NO,NO,HOMBRE,"43,953",1580.7,28,"11,518",3.81,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MONTES DE ORO,M,67,URBANA,SI,NO,NO,SI,6.1,NO,SI,SI,NO,NO,HOMBRE,"12,950",244.8,53,"3,929",3.29,LIBERACION NACIONAL,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,F,20,URBANA,NO,NO,NO,SI,10.5,SI,NO,SI,NO,SI,HOMBRE,"115,084",31.5,3653,"32,520",3.53,ACCION CIUDADANA,ACCION CIUDADANA,NO,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,24,URBANA,NO,SI,NO,SI,9.6,SI,NO,SI,NO,NO,COMPARTIDO,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,ACCION CIUDADANA,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GARABITO,M,60,URBANA,NO,SI,NO,SI,6.3,NO,SI,SI,NO,NO,MUJER,"17,229",316.3,54,"5,313",3.24,ACCION CIUDADANA,RESTAURACION NACIONAL,NO,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
